,Unnamed: 0,cell_ID,x_global_px,y_global_px,x_local_px,y_local_px,z,target,CellComp,cell_type,Run_Tissue_name,z_local_px
20291,20476,c_1_13_86,-29912.8777777778,31483.4194444444,3114.9,3488.975,2,SELPLG,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20292,20477,c_1_13_86,-29893.6377777778,31469.8644444444,3134.14,3475.42,2,PTGDR2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20293,20478,c_1_13_86,-29906.6577777778,31496.3844444444,3121.12,3501.94,2,IL15RA,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20294,20479,c_1_13_86,-29943.7277777778,31464.5694444444,3084.05,3470.125,2,FZD3,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20295,20480,c_1_13_86,-29909.3177777778,31442.6844444444,3118.46,3448.24,2,IL17B,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20296,20481,c_1_13_86,-29918.7577777778,31490.4244444444,3109.02,3495.98,2,COL4A2,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20297,20482,c_1_13_86,-29883.9477777778,31470.1944444444,3143.83,3475.75,2,FCGR3A,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20298,20483,c_1_13_86,-29943.8577777778,31464.6044444444,3083.92,3470.16,2,PTHLH,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20299,20484,c_1_13_86,-29899.9977777778,31476.3194444444,3127.78,3481.875,2,MARCO,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20300,20485,c_1_13_86,-29891.7477777778,31469.5114444444,3136.03,3475.067,2,GZMH,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20301,20486,c_1_13_86,-29909.3077777778,31480.7444444444,3118.47,3486.3,2,IFIH1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20302,20487,c_1_13_86,-29884.0077777778,31470.0194444444,3143.77,3475.575,2,FGF9,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20303,20488,c_1_13_86,-29904.6077777778,31489.4884444444,3123.17,3495.044,2,BMP7,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20304,20489,c_1_13_86,-29912.9477777778,31483.4444444444,3114.83,3489.0,2,TNFSF10,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20305,20490,c_1_13_86,-29919.6977777778,31478.2114444444,3108.08,3483.767,2,HCAR2,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20306,20491,c_1_13_86,-29906.8577777778,31496.4614444444,3120.92,3502.017,2,HAVCR2,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20307,20492,c_1_13_86,-29894.0577777778,31487.1044444444,3133.72,3492.66,2,IGF2,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20308,20493,c_1_13_86,-29906.9477777778,31496.5614444444,3120.83,3502.117,2,KRT23,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20309,20494,c_1_13_86,-29890.7277777778,31469.4194444444,3137.05,3474.975,2,THBS2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20310,20495,c_1_13_86,-29914.7077777778,31445.9444444444,3113.07,3451.5,2,OXGR1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20311,20496,c_1_13_86,-29890.4877777778,31469.5154444444,3137.29,3475.071,2,PHLDA2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20312,20497,c_1_13_86,-29947.7977777778,31476.8644444444,3079.98,3482.42,2,CXCL12,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20313,20498,c_1_13_86,-29904.0877777778,31475.5874444444,3123.69,3481.143,2,CD3E,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20314,20499,c_1_13_86,-29919.0377777778,31478.1044444444,3108.74,3483.66,2,CD86,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20315,20500,c_1_13_86,-29897.6277777778,31500.7194444444,3130.15,3506.275,2,MMP14,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20316,20501,c_1_13_86,-29894.2377777778,31486.7244444444,3133.54,3492.28,2,SOD1,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20317,20502,c_1_13_86,-29894.6177777778,31487.2154444444,3133.16,3492.771,2,HSD17B2,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20318,20503,c_1_13_86,-29894.5777777778,31487.3734444444,3133.2,3492.929,2,CD47,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20319,20504,c_1_13_86,-29894.5277777778,31486.9274444444,3133.25,3492.483,2,RPL37,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20320,20505,c_1_13_86,-29899.7277777778,31476.4194444444,3128.05,3481.975,2,MMP3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20321,20506,c_1_13_86,-29909.6977777778,31442.4694444444,3118.08,3448.025,2,NLRP2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20322,20507,c_1_13_86,-29897.9477777778,31440.3444444444,3129.83,3445.9,2,S100B,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20323,20508,c_1_13_86,-29944.0977777778,31464.5644444444,3083.68,3470.12,2,ADGRG5,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20324,20509,c_1_13_86,-29894.3577777778,31486.8244444444,3133.42,3492.38,2,CLEC7A,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20325,20510,c_1_13_86,-29904.0077777778,31475.9614444444,3123.77,3481.517,2,FGFR1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20326,20511,c_1_13_86,-29897.4977777778,31501.0844444444,3130.28,3506.64,2,CPA3,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20327,20512,c_1_13_86,-29894.3977777778,31487.2244444444,3133.38,3492.78,2,IGF1R,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20328,20513,c_1_13_86,-29908.8477777778,31480.4694444444,3118.93,3486.025,2,CSF1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20329,20514,c_1_13_86,-29916.0077777778,31472.9874444444,3111.77,3478.543,2,GPX3,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20330,20515,c_1_13_86,-29902.5277777778,31479.7694444444,3125.25,3485.325,2,CELSR2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20331,20516,c_1_13_86,-29927.7777777778,31478.3644444444,3100.0,3483.92,2,KRT4,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20332,20517,c_1_13_86,-29897.7977777778,31500.8644444444,3129.98,3506.42,2,DDX58,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20333,20518,c_1_13_86,-29894.5677777778,31486.8154444444,3133.21,3492.371,2,MECOM,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20334,20519,c_1_13_86,-29894.3777777778,31487.0774444444,3133.4,3492.633,2,SPRY4,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20335,20520,c_1_13_86,-29894.4977777778,31494.5944444444,3133.28,3500.15,2,IGF2R,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20336,20521,c_1_13_86,-29919.6477777778,31477.2944444444,3108.13,3482.85,2,COL4A5,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20337,20522,c_1_13_86,-29919.0777777778,31477.5694444444,3108.7,3483.125,2,ACVR1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20338,20523,c_1_13_86,-29891.6177777778,31476.4444444444,3136.16,3482.0,2,WNT2B,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20339,20524,c_1_13_86,-29949.6177777778,31465.2444444444,3078.16,3470.8,2,GPX3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20340,20525,c_1_13_86,-29890.7777777778,31469.4644444444,3137.0,3475.02,2,IL2RA,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20341,20526,c_1_13_86,-29894.2077777778,31487.4194444444,3133.57,3492.975,2,DCN,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20342,20527,c_1_13_86,-29903.9277777778,31475.3944444444,3123.85,3480.95,2,CLU,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20343,20528,c_1_13_86,-29891.0477777778,31476.5444444444,3136.73,3482.1,2,CSF1R,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20344,20529,c_1_13_86,-29944.3977777778,31464.6944444444,3083.38,3470.25,2,IL18R1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20345,20530,c_1_13_86,-29912.7977777778,31483.4944444444,3114.98,3489.05,2,MEG3,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20346,20531,c_1_13_86,-29919.5477777778,31478.2614444444,3108.23,3483.817,2,IL1RN,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20347,20532,c_1_13_86,-29894.5777777778,31487.1874444444,3133.2,3492.743,2,RARG,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20348,20533,c_1_13_86,-29908.7777777778,31480.8944444444,3119.0,3486.45,2,LGALS3,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20349,20534,c_1_13_86,-29906.2777777778,31484.0694444444,3121.5,3489.625,2,DDX58,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20350,20535,c_1_13_86,-29895.6277777778,31452.8194444444,3132.15,3458.375,2,CPA3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20351,20536,c_1_13_86,-29894.5477777778,31486.6874444444,3133.23,3492.243,2,ADGRL2,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20352,20537,c_1_13_86,-29925.7877777778,31435.2694444444,3101.99,3440.825,2,MT2A,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20353,20538,c_1_13_86,-29906.6977777778,31484.2694444444,3121.08,3489.825,2,ITGA1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20354,20539,c_1_13_86,-29909.3777777778,31481.1444444444,3118.4,3486.7,2,CXCR3,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20355,20540,c_1_13_86,-29894.5077777778,31487.1304444444,3133.27,3492.686,2,FN1,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20356,20541,c_1_13_86,-29891.4977777778,31476.8244444444,3136.28,3482.38,2,RXRB,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20357,20542,c_1_13_86,-29907.0377777778,31496.4014444444,3120.74,3501.957,2,RUNX3,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20358,20543,c_1_13_86,-29905.9577777778,31484.0844444444,3121.82,3489.64,2,ANGPT2,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20359,20544,c_1_13_86,-29894.6577777778,31487.2274444444,3133.12,3492.783,2,TNFSF12,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20360,20545,c_1_13_86,-29906.8477777778,31483.6694444444,3120.93,3489.225,2,SYK,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20361,20546,c_1_13_86,-29908.8577777778,31480.6444444444,3118.92,3486.2,2,IFIT1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20362,20547,c_1_13_86,-29894.6077777778,31486.6874444444,3133.17,3492.243,2,PGR,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20363,20548,c_1_13_86,-29883.8277777778,31470.1694444444,3143.95,3475.725,2,ESR1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20364,20549,c_1_13_86,-29906.6477777778,31491.3944444444,3121.13,3496.95,2,ADGRG3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20365,20550,c_1_13_86,-29943.9977777778,31464.3194444444,3083.78,3469.875,2,GCG,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20366,20551,c_1_13_86,-29914.9277777778,31445.6694444444,3112.85,3451.225,2,AHI1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20367,20552,c_1_13_86,-29904.2177777778,31475.5244444444,3123.56,3481.08,2,TGFB1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20368,20553,c_1_13_86,-29944.1977777778,31464.5274444444,3083.58,3470.083,2,CHGA,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20369,20554,c_1_13_86,-29894.5877777778,31487.3874444444,3133.19,3492.943,2,PARP1,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20370,20555,c_1_13_86,-29908.6477777778,31481.3444444444,3119.13,3486.9,2,PDGFB,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20371,20556,c_1_13_86,-29894.5977777778,31486.6574444444,3133.18,3492.213,2,LMNA,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20372,20557,c_1_13_86,-29894.2077777778,31487.2694444444,3133.57,3492.825,2,IL13RA1,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20373,20558,c_1_13_86,-29908.8577777778,31481.2114444444,3118.92,3486.767,2,IL13RA1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20374,20559,c_1_13_86,-29948.0477777778,31476.6944444444,3079.73,3482.25,2,ETV5,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20375,20560,c_1_13_86,-29949.9577777778,31464.3444444444,3077.82,3469.9,2,IFITM3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20376,20561,c_1_13_86,-29883.7277777778,31470.0694444444,3144.05,3475.625,2,KRT14,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20377,20562,c_1_13_86,-29907.0777777778,31496.2044444444,3120.7,3501.76,2,GPBAR1,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20378,20563,c_1_13_86,-29909.3977777778,31442.6944444444,3118.38,3448.25,2,GZMK,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20379,20564,c_1_13_86,-29899.4977777778,31476.3844444444,3128.28,3481.94,2,HLA-B,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20380,20565,c_1_13_86,-29942.7577777778,31473.3444444444,3085.02,3478.9,2,ADGRF3,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20381,20566,c_1_13_86,-29904.6077777778,31489.3884444444,3123.17,3494.944,2,COL6A1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20382,20567,c_1_13_86,-29894.5277777778,31487.1944444444,3133.25,3492.75,2,POU5F1,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20383,20568,c_1_13_86,-29897.6977777778,31500.5694444444,3130.08,3506.125,2,OASL,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20384,20569,c_1_13_86,-29943.8277777778,31464.6194444444,3083.95,3470.175,2,OLR1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20385,20570,c_1_13_86,-29883.8177777778,31469.9244444444,3143.96,3475.48,2,MRC2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20386,20571,c_1_13_86,-29906.4977777778,31491.1644444444,3121.28,3496.72,2,SELL,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20387,20572,c_1_13_86,-29897.6577777778,31500.9044444444,3130.12,3506.46,2,WNT3,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20388,20573,c_1_13_86,-29909.5977777778,31481.1244444444,3118.18,3486.68,2,MMP1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20389,20574,c_1_13_86,-29891.1277777778,31476.4194444444,3136.65,3481.975,2,SRGN,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20390,20575,c_1_13_86,-29909.1277777778,31481.2444444444,3118.65,3486.8,2,SOD2,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20391,20576,c_1_13_86,-29940.4477777778,31441.7944444444,3087.33,3447.35,2,GPX1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20392,20577,c_1_13_86,-29891.5277777778,31476.3274444444,3136.25,3481.883,2,CCR5,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20393,20578,c_1_13_86,-29947.7177777778,31476.7014444444,3080.06,3482.257,2,GCG,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20394,20579,c_1_13_86,-29908.8977777778,31481.3004444444,3118.88,3486.856,2,IFNAR1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20395,20580,c_1_13_86,-29947.0777777778,31475.6644444444,3080.7,3481.22,2,MALAT1,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20396,20581,c_1_13_86,-29909.1677777778,31480.8874444444,3118.61,3486.443,2,MT2A,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20397,20582,c_1_13_86,-29947.3977777778,31476.9194444444,3080.38,3482.475,2,RXRB,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20398,20583,c_1_13_86,-29883.8977777778,31470.2444444444,3143.88,3475.8,2,KRT6C,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20399,20584,c_1_13_86,-29907.4377777778,31474.9944444444,3120.34,3480.55,2,RPL21,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20400,20585,c_1_13_86,-29906.6977777778,31490.7244444444,3121.08,3496.28,2,KRAS,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20401,20586,c_1_13_86,-29897.6477777778,31500.8444444444,3130.13,3506.4,2,FFAR4,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20402,20587,c_1_13_86,-29904.0477777778,31475.9944444444,3123.73,3481.55,2,CD52,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20403,20588,c_1_13_86,-29947.7977777778,31476.5944444444,3079.98,3482.15,2,SST,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20404,20589,c_1_13_86,-29941.9977777778,31472.5694444444,3085.78,3478.125,2,IL7,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20405,20590,c_1_13_86,-29920.9977777778,31496.1244444444,3106.78,3501.68,2,FLT1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20406,20591,c_1_13_86,-29906.9177777778,31496.4044444444,3120.86,3501.96,2,RB1,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20407,20593,c_1_13_86,-29894.7977777778,31486.9444444444,3132.98,3492.5,2,CCL15,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20408,20594,c_1_13_86,-29902.8977777778,31484.5444444444,3124.88,3490.1,2,NR1H3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20409,20595,c_1_13_86,-29899.6577777778,31476.4644444444,3128.12,3482.02,2,HLA-DRB5,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20410,20596,c_1_13_86,-29883.7077777778,31470.1194444444,3144.07,3475.675,2,MECOM,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20411,20597,c_1_13_86,-29909.4277777778,31481.3194444444,3118.35,3486.875,2,CIITA,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20412,20598,c_1_13_86,-29928.1377777778,31478.7444444444,3099.64,3484.3,2,ETV5,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20413,20599,c_1_13_86,-29891.5477777778,31476.4194444444,3136.23,3481.975,2,KRT86,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20414,20600,c_1_13_86,-29891.2577777778,31476.3694444444,3136.52,3481.925,2,OAS2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20415,20601,c_1_13_86,-29944.0777777778,31464.3944444444,3083.7,3469.95,2,FOXP3,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20416,20603,c_1_13_86,-29908.8377777778,31481.0444444444,3118.94,3486.6,2,NRG1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20417,20604,c_1_13_86,-29894.6877777778,31487.3734444444,3133.09,3492.929,2,CPA3,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20418,20605,c_1_13_86,-29908.8477777778,31481.2944444444,3118.93,3486.85,2,CTSW,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20419,20606,c_1_13_86,-29906.7777777778,31496.3244444444,3121.0,3501.88,2,EPHB2,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20420,20607,c_1_13_86,-29900.5977777778,31490.6694444444,3127.18,3496.225,2,IL10RA,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20421,20608,c_1_13_86,-29894.3777777778,31449.7244444444,3133.4,3455.28,2,TGFB1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20422,20609,c_1_13_86,-29908.8377777778,31481.2584444444,3118.94,3486.814,2,FZD7,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20423,20610,c_1_13_86,-29912.4277777778,31495.5194444444,3115.35,3501.075,2,AZGP1,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20424,20611,c_1_13_86,-29947.9577777778,31476.5844444444,3079.82,3482.14,2,KRT13,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20425,20612,c_1_13_86,-29909.4177777778,31480.8444444444,3118.36,3486.4,2,HSP90AA1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20426,20613,c_1_13_86,-29948.0477777778,31476.4944444444,3079.73,3482.05,2,CD300A,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20427,20614,c_1_13_86,-29890.9777777778,31469.1774444444,3136.8,3474.733,2,S100A2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20428,20615,c_1_13_86,-29943.7777777778,31464.5444444444,3084.0,3470.1,2,ADGRE5,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20429,20616,c_1_13_86,-29912.8477777778,31483.6194444444,3114.93,3489.175,2,ST6GAL1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,8.88888888888889
20430,20617,c_1_13_86,-29957.5177777778,31457.5844444444,3070.26,3463.14,7,CAV1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,31.11111111111111
20431,20618,c_1_13_86,-29957.8177777778,31457.5014444444,3069.96,3463.057,7,ADGRF3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,31.11111111111111
20432,20619,c_1_13_86,-29904.7777777778,31442.5444444444,3123.0,3448.1,7,FGFR1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,31.11111111111111
20433,20620,c_1_13_86,-29926.7377777778,31472.9064444444,3101.04,3478.462,7,TYK2,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,31.11111111111111
20434,20621,c_1_13_86,-29937.6477777778,31437.3944444444,3090.13,3442.95,7,IL7,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,31.11111111111111
20435,20622,c_1_13_86,-29937.6977777778,31438.3844444444,3090.08,3443.94,7,TCL1A,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,31.11111111111111
20436,20623,c_1_13_86,-29908.8477777778,31441.1194444444,3118.93,3446.675,7,CCL13,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,31.11111111111111
20437,20624,c_1_13_86,-29933.5277777778,31468.7444444444,3094.25,3474.3,7,NEAT1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,31.11111111111111
20438,20625,c_1_13_86,-29927.9377777778,31467.6644444444,3099.84,3473.22,7,PDGFB,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,31.11111111111111
20439,20626,c_1_13_86,-29934.7977777778,31437.5944444444,3092.98,3443.15,7,CD69,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,31.11111111111111
20440,20627,c_1_13_86,-29957.6777777778,31457.4114444444,3070.1,3462.967,7,MS4A4A,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,31.11111111111111
20441,20628,c_1_13_86,-29950.6277777778,31457.3944444444,3077.15,3462.95,7,RAD51,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,31.11111111111111
20442,20629,c_1_13_86,-29957.8377777778,31457.5584444444,3069.94,3463.114,7,SOX2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,31.11111111111111
20443,20630,c_1_13_86,-29945.8577777778,31436.0674444444,3081.92,3441.623,7,MT2A,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,31.11111111111111
20444,20631,c_1_13_86,-29950.9777777778,31437.7444444444,3076.8,3443.3,7,ADGRE2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,31.11111111111111
